	1500	1510	1520	1530	1540	1550	1560	1570	1580	1590	1600	1610	1620	1630	1640	1650	1660	1670	1680	1690	1700	1710	1720	1730	1740	1750	1760	1770	1780	1790	1800	1810	1820	1830	1840	1850	1860	1870	1880	1890	1900	1910	1920	1930	1940	1950	1960	1970	1980	1990	2000	2010	2020	2030	2040	2050	2060	2070	2080	2090	2100	2110	2120	2130	2140	2150	2160	2170	2180	2190	2200	2210	2220	2230	2240	2250	2260	2270	2280	2290	2300	2310	2320	2330	2340	2350	2360	2370	2380	2390	2400	2410	2420	2430	2440	2450	2460	2470	2480	2490	2500
Si3(g)	9.414406406745593e-65	3.7524544487735004e-64	1.468324352020084e-63	5.642486979475782e-63	2.1301733118373054e-62	7.9032366232276e-62	2.8826156175970342e-61	1.0339570882455353e-60	3.6483043180261253e-60	1.2667403870274906e-59	4.32936377976472e-59	1.4568977157194135e-58	4.828675480622365e-58	1.5766791803264273e-57	5.073345189275284e-57	1.6091546339533222e-56	5.0323073568105295e-56	1.5520780402303636e-55	4.722210459018405e-55	1.4176477250736466e-54	4.2003535209741225e-54	1.2285669122895451e-53	3.5481814038751346e-53	1.0120527532354536e-52	2.8515757729064776e-52	7.93858431631595e-52	2.1840745161387514e-51	5.939445788276353e-51	1.5968508080713399e-50	4.2452831512390604e-50	1.1162332895258719e-49	2.903284159026351e-49	7.471174831578159e-49	1.9025226489467763e-48	4.7949875706749125e-48	1.1962869330019596e-47	2.9549176660366615e-47	7.227497553717759e-47	1.750781541454558e-46	4.200924122993087e-46	9.986023948139697e-46	2.3520139253488305e-45	5.4897172716263556e-45	1.269944797645607e-44	2.912092568347972e-44	6.620189506197308e-44	1.4922404545995e-43	3.3355494611284765e-43	7.394554897197521e-43	1.6260261671461622e-42	3.547051775996899e-42	7.676877722741493e-42	1.6486572013269652e-41	3.513623941516057e-41	7.432054693778442e-41	1.5604138031117131e-40	3.252337075807682e-40	6.730121198581148e-40	1.382826118649697e-39	2.8214640350256463e-39	5.7172576131804497e-39	1.150669237402502e-38	2.3004093335724482e-38	4.5687058043517463e-38	9.014787863607669e-38	1.7673888135457235e-37	3.4431999420388642e-37	6.6662942394616105e-37	1.2827341060404985e-36	2.4533294051373938e-36	4.6642153458692096e-36	8.815371316808982e-36	1.6564450790581045e-35	3.094727213298959e-35	5.749240436723069e-35	1.062122441810459e-34	1.951404797799233e-34	3.5658320914082986e-34	6.481068968153989e-34	1.171751626746465e-33	2.1074537009670615e-33	3.770890527221407e-33	6.713091033445151e-33	1.1891117985370573e-32	2.0959102729664708e-32	3.6762102703787585e-32	6.417014072139318e-32	1.1148013516322282e-31	1.9276146698764846e-31	3.317623818769825e-31	5.683864745840536e-31	9.693822561971698e-31	1.6459087987821755e-30	2.7822749916131884e-30	4.6827581277057834e-30	7.847551822765731e-30	1.309545097481981e-29	2.176121547329997e-29	3.6011773261851015e-29	5.935077652546945e-29	9.742049982764441e-29
Na2O(l)	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09	3e-09
Na(g)	5.2219916107938375e-08	5.8748048186068495e-08	6.598357530518823e-08	7.399086759494904e-08	8.283895620867423e-08	9.260177322727933e-08	1.0335839747876187e-07	1.1519330607926543e-07	1.281966314850718e-07	1.4246442382838152e-07	1.5809891829358068e-07	1.7520880727483104e-07	1.93909517040236e-07	2.1432348861264342e-07	2.3658046256226328e-07	2.6081776739178765e-07	2.8718061118058017e-07	3.158223761407113e-07	3.4690491572431874e-07	3.8059885390877977e-07	4.1708388627355796e-07	4.56549082470474e-07	4.991931896773024e-07	5.452249366131981e-07	5.948633376834632e-07	6.483379968104355e-07	7.058894104971316e-07	7.677692696602499e-07	8.342407597596815e-07	9.055788587424975e-07	9.82070632310371e-07	1.0640155260112908e-06	1.151725653647749e-06	1.2455260814862675e-06	1.3457551077452177e-06	1.4527645368310268e-06	1.5669199477858118e-06	1.6886009564030889e-06	1.8182014704617806e-06	1.95612993752311e-06	2.102809584729122e-06	2.2586786500364405e-06	2.4241906043138564e-06	2.5998143637277345e-06	2.7860344918347217e-06	2.983351390797725e-06	3.192281481136809e-06	3.413357369424052e-06	3.647128003327923e-06	3.894158813410685e-06	4.155031841079429e-06	4.430345852090805e-06	4.720716435006356e-06	5.026776083996777e-06	5.349174265390322e-06	5.688577467363154e-06	6.045669232167846e-06	6.421150170298893e-06	6.815737955994381e-06	7.230167303475999e-06	7.66518992333218e-06	8.121574458451595e-06	8.60010639892026e-06	9.10158797529739e-06	9.626838029693968e-06	1.017669186407984e-05	1.0752001065257211e-05	1.1353633305941397e-05	1.198247212140094e-05	1.2639416661118355e-05	1.332538141494184e-05	1.4041295913211181e-05	1.4788104400352055e-05	1.55667654814467e-05	1.637825174130313e-05	1.722354933556054e-05	1.8103657553384385e-05	1.901958835132276e-05	1.9972365857914698e-05	2.096302584865946e-05	2.1992615190978866e-05	2.3062191258825547e-05	2.4172821316615384e-05	2.532558187218484e-05	2.652155799850222e-05	2.7761842623889938e-05	2.904753579054123e-05	3.0379743881148054e-05	3.175957881348602e-05	3.318815720283965e-05	3.466659949217931e-05	3.619602905004472e-05	3.77775712361223e-05	3.941235243454371e-05	4.1101499054978046e-05	4.284613650162021e-05	4.464738811023922e-05	4.650637405348088e-05	4.84242102146661e-05	5.040200703038755e-05	5.24408683022378e-05
NaO(g)	7.251217949842458e-12	8.65892101981658e-12	1.0314661205896643e-11	1.2257617186236992e-11	1.4532421601066946e-11	1.718981361523217e-11	2.0287355905328595e-11	2.3890220920051668e-11	2.8072051485411705e-11	3.291590104838887e-11	3.8515259072501854e-11	4.4975167315615103e-11	5.241343293308414e-11	6.09619445569593e-11	7.076809770335843e-11	8.199633605408898e-11	9.4829815344106e-11	1.0947219676212585e-10	1.2614957693661877e-10	1.4511256173218213e-10	1.6663849122078135e-10	1.9103382331732923e-10	2.186366836783047e-10	2.498195895543999e-10	2.8499235536233826e-10	3.246051877957111e-10	3.6915197832901445e-10	4.1917380098144694e-10	4.752626231967791e-10	5.380652376611769e-10	6.082874228213948e-10	6.866983397802524e-10	7.741351731333443e-10	8.715080231700616e-10	9.798050566917092e-10	1.1000979234994362e-09	1.2335474453733652e-09	1.3814095841017346e-09	1.5450416948227648e-09	1.7259090706144623e-09	1.925591783903781e-09	2.145791829870782e-09	2.38834057659076e-09	2.6552065261902303e-09	2.9485033907895665e-09	3.2704984864658464e-09	3.6236214478933157e-09	4.010473265707852e-09	4.4338356479909e-09	4.8966807065858564e-09	5.4021809682352445e-09	5.953719709769984e-09	6.554901615787504e-09	7.209563756425798e-09	7.92178688197326e-09	8.695907030155998e-09	9.53652744100844e-09	1.044853077326593e-08	1.1437091615217506e-08	1.2507689281923915e-08	1.3666120889645525e-08	1.4918514697229714e-08	1.6271343703089856e-08	1.7731439485258948e-08	1.9306006270826833e-08	2.1002635219879998e-08	2.2829318907832725e-08	2.4794465988815188e-08	2.6906916021508652e-08	2.9175954437561482e-08	3.1611327631418036e-08	3.422325814910321e-08	3.702245995218388e-08	4.0020153731827867e-08	4.322808224653711e-08	4.6658525655840894e-08	5.032431682086956e-08	5.4238856541454675e-08	5.841612869805947e-08	6.287071526555291e-08	6.761781116455175e-08	7.267323891478934e-08	7.80534630536922e-08	8.377560428216253e-08	8.9857453298312e-08	9.631748427876211e-08	1.0317486796596903e-07	1.1044948431893304e-07	1.1816193468362145e-07	1.2633355343837228e-07	1.3498641906866412e-07	1.4414336462465296e-07	1.5382798751408534e-07	1.640646585823947e-07	1.7487853043107286e-07	1.8629554492475653e-07	1.9834243983692448e-07	2.11046754583561e-07	2.2443683499379884e-07	2.385418370661821e-07	2.533917296589784e-07
Na2(g)	5.868707881384635e-17	7.138136044491898e-17	8.658045121691617e-17	1.0473037593958584e-16	1.2634780112569963e-16	1.5202978269776838e-16	1.824646485530839e-16	2.1844412125445182e-16	2.608767929243669e-16	3.108030713923101e-16	3.694117237574567e-16	4.380581507584287e-16	5.182845326620038e-16	6.11841994765233e-16	7.207149480197349e-16	8.471477676991404e-16	9.936739804054549e-16	1.163148137008816e-15	1.358780556297869e-15	1.5841751311407788e-15	1.8433703957748035e-15	2.1408840594084938e-15	2.4817612175835085e-15	2.8716264586516087e-15	3.316740088223647e-15	3.8240586994810466e-15	4.4013003217549314e-15	5.057014383706275e-15	5.800656730726618e-15	6.642669938757693e-15	7.594569168533331e-15	8.669033805217262e-15	9.880005128473518e-15	1.1242790257097655e-14	1.27741726103914e-14	1.449252912539888e-14	1.6417954464892304e-14	1.8572392445504468e-14	2.0979774908603616e-14	2.3666168248318198e-14	2.6659927801475265e-14	2.9991860293052726e-14	3.3695394517996495e-14	3.780676042585155e-14	4.236517675854494e-14	4.741304737377344e-14	5.2996166366741117e-14	5.916393208138774e-14	6.596957007873744e-14	7.347036510447846e-14	8.172790207036988e-14	9.080831603448471e-14	1.0078255113363372e-13	1.1172662838753996e-13	1.237219222583888e-13	1.368554458113319e-13	1.5122014428133876e-13	1.6691519680935358e-13	1.8404632606627833e-13	2.027261154366311e-13	2.230743333850498e-13	2.4521826457800033e-13	2.6929304728032885e-13	2.9544201649150204e-13	3.238170522299145e-13	3.5457893231505035e-13	3.878976889375359e-13	4.2395296824506286e-13	4.629343921093697e-13	5.050419211748421e-13	5.50486218223705e-13	5.994890108260965e-13	6.522834521758372e-13	7.091144789445896e-13	7.702391649185454e-13	8.359270691128619e-13	9.064605769905278e-13	9.821352333436222e-13	1.0632600653272293e-12	1.1501578940689892e-12	1.2431656332114306e-12	1.3426345726798706e-12	1.4489306459054183e-12	1.5624346786729373e-12	1.6835426177048791e-12	1.8126657370372867e-12	1.9502308201918107e-12	2.096680316099883e-12	2.252472466690391e-12	2.418081404012435e-12	2.593997214730287e-12	2.7807259697978645e-12	2.9787897170958845e-12	3.188726434797891e-12	3.4110899432202e-12	3.646449772906487e-12	3.895390986702505e-12	4.158513953587146e-12	4.436434072046757e-12	4.729781440808514e-12	5.039200474786512e-12
Na2O(g)	5.833796753835029e-17	6.894027721623847e-17	8.127528989161565e-17	9.559375977011259e-17	1.1217787803796711e-16	1.3134457247155693e-16	1.5344907976469157e-16	1.7888880594558188e-16	2.081074905362019e-16	2.4159969034810694e-16	2.7991559900781737e-16	3.236662184581995e-16	3.735288987869905e-16	4.302532627861287e-16	4.946675316435764e-16	5.6768526810861775e-16	6.503125533507319e-16	7.436556135463812e-16	8.489289119761394e-16	9.674637220927222e-16	1.1007171966260445e-15	1.2502819473222242e-15	1.4178961493664894e-15	1.6054541839127437e-15	1.815017831433127e-15	2.0488280278062616e-15	2.3093171941820857e-15	2.599122150690388e-15	2.921097622999852e-15	3.278330349579644e-15	3.6741537962690335e-15	4.11216348341567e-15	4.596232929403244e-15	5.130530212850443e-15	5.7195351541250585e-15	6.368057115078982e-15	7.08125341407343e-15	7.864648351423435e-15	8.724152838351541e-15	9.666084620400362e-15	1.0697189084015926e-14	1.1824660632668545e-14	1.30561646164469e-14	1.43998597965175e-14	1.586442132321855e-14	1.745906420382675e-14	1.9193567233220946e-14	2.1078297357763713e-14	2.3124234439728586e-14	2.534299638652844e-14	2.774686460585093e-14	3.034880974458342e-14	3.316251766610221e-14	3.6202415617168725e-14	3.9483698532227744e-14	4.302235541945227e-14	4.683519576936444e-14	5.093987592329919e-14	5.535492533540464e-14	6.009977265825175e-14	6.519477157852838e-14	7.066122632565509e-14	7.652141677253838e-14	8.279862304409418e-14	8.951714954558641e-14	9.670234831929908e-14	1.0438064163457652e-13	1.1257954371285585e-13	1.2132768148597147e-13	1.3065481428276125e-13	1.4059185233588953e-13	1.5117087399773473e-13	1.6242514155140247e-13	1.7438911550005407e-13	1.8709846721535671e-13	2.005900898233724e-13	2.1490210720406817e-13	2.300738809787265e-13	2.4614601535780106e-13	2.6316035972035974e-13	2.811600087950195e-13	3.001893003115677e-13	3.2029380999172037e-13	3.415203437474691e-13	3.6391692695542687e-13	3.8753279067624346e-13	4.124183546890289e-13	4.386252072119958e-13	4.662060811824524e-13	4.952148269712139e-13	5.257063814095572e-13	5.577367330095866e-13	5.913628832629179e-13	6.266428039065261e-13	6.636353900493409e-13	7.024004090587072e-13	7.429984451110129e-13	7.854908393182344e-13	8.29939625347809e-13	8.76407460461913e-13	9.249575519099448e-13
K2O(l)	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12	2.9999999999999997e-12
K(g)	7.868883081107274e-07	8.608762006221673e-07	9.405745186886632e-07	1.026320028417747e-06	1.1184623000857968e-06	1.2173638267710753e-06	1.323400129641261e-06	1.4369598497673124e-06	1.5584448263690035e-06	1.6882701614301412e-06	1.8268642706532403e-06	1.9746689207527614e-06	2.1321392531149236e-06	2.29974379387882e-06	2.477964450518729e-06	2.6672964950313342e-06	2.8682485338532287e-06	3.0813424646545633e-06	3.307113420173049e-06	3.546109699269393e-06	3.798892685400195e-06	4.066036752718114e-06	4.3481291600203185e-06	4.645769932777315e-06	4.959571733481697e-06	5.290159720564428e-06	5.638171396131194e-06	6.004256442776007e-06	6.3890765497318965e-06	6.7933052286198855e-06	7.217627619057776e-06	7.662740284389877e-06	8.129350997796296e-06	8.618178519037612e-06	9.129952362087106e-06	9.665412553897065e-06	1.0225309384541813e-05	1.0810403148970905e-05	1.1421463880602843e-05	1.2059271076977789e-05	1.2724613417682332e-05	1.3418288474751254e-05	1.4141102415738847e-05	1.4893869699647154e-05	1.5677412765885283e-05	1.6492561716426513e-05	1.7340153991319696e-05	1.8221034037698848e-05	1.913605297242738e-05	2.0086068238503332e-05	2.107194325533826e-05	2.2094547063018115e-05	2.315475396063622e-05	2.425344313879006e-05	2.539149830631195e-05	2.6569807311301366e-05	2.7789261756519618e-05	2.905075660918783e-05	3.0355189805236256e-05	3.170346184803034e-05	3.3096475401601043e-05	3.4535134878393706e-05	3.602034602154669e-05	3.755301548170278e-05	3.9134050388348016e-05	4.076435791567313e-05	4.24448448429421e-05	4.417641710934556e-05	4.595997936332665e-05	4.779643450634055e-05	4.968668323103113e-05	5.1631623553782814e-05	5.3632150341620396e-05	5.5689154833417695e-05	5.780352415538317e-05	5.997614083078297e-05	6.220788228386482e-05	6.449962033795e-05	6.685222070765474e-05	6.926654248521434e-05	7.174343762087708e-05	7.428375039733416e-05	7.688831689817739e-05	7.955796447034668e-05	8.229351118056816e-05	8.509576526576007e-05	8.796552457741017e-05	9.090357601992138e-05	9.391069498293736e-05	9.698764476765767e-05	0.00010013517600717742	0.00010335402608085964	0.00010664491852281081	0.00011000856242447923	0.0001134456518314535	0.00011695686513452245	0.00012054286445507421	0.00012420429502492888	0.0001279417845607032	0.00013175594263281892	0.0001356473600292779
KO(g)	1.5472742936586553e-09	1.771088514252516e-09	2.023344025491405e-09	2.3071356364984017e-09	2.6258348891662304e-09	2.9831088703033645e-09	3.3829398163155774e-09	3.829645511688643e-09	4.327900480620828e-09	4.882757969203316e-09	5.499672713570339e-09	6.184524487446798e-09	6.943642420514374e-09	7.783830077006577e-09	8.712391281935105e-09	9.73715668034703e-09	1.0866511013029182e-08	1.2109421090110435e-08	1.3475464442073006e-08	1.497485862578101e-08	1.661849116126109e-08	1.8417950073146202e-08	2.0385555008914703e-08	2.2534388904320197e-08	2.4878330164744717e-08	2.7432085329575925e-08	3.021122218516631e-08	3.3232203290432316e-08	3.651241987772495e-08	4.0070226090253346e-08	4.3924973516040515e-08	4.809704597718894e-08	5.2607894532075726e-08	5.748007264703426e-08	6.273727149307148e-08	6.840435532225814e-08	7.450739687755656e-08	8.107371278909553e-08	8.813189890917496e-08	9.571186553766311e-08	1.0384487248886826e-07	1.1256356395049981e-07	1.2190200308485882e-07	1.3189570632210106e-07	1.4258167729506974e-07	1.5399844036497475e-07	1.6618607368704677e-07	1.7918624176516134e-07	1.9304222744438106e-07	2.0779896329037578e-07	2.2350306230472873e-07	2.4020284792524394e-07	2.5794838326053607e-07	2.767914995084118e-07	2.9678582350773107e-07	3.179868043738378e-07	3.404517391679065e-07	3.642397975509615e-07	3.8941204537374423e-07	4.1603146715404806e-07	4.4416298739366445e-07	4.7387349068751436e-07	5.052318405782317e-07	5.383088971099333e-07	5.731775330355384e-07	6.099126486327781e-07	6.485911850844439e-07	6.892921363793929e-07	7.320965596913776e-07	7.770875841935606e-07	8.243504182673149e-07	8.739723550648214e-07	9.260427763854586e-07	9.806531548273366e-07	1.0378970541756905e-06	1.0978701279909232e-06	1.1606701163599756e-06	1.2263968407757382e-06	1.295152197109764e-06	1.3670401466451756e-06	1.4421667051365925e-06	1.5206399298662174e-06	1.6025699046650166e-06	1.6880687228697896e-06	1.7772504681875113e-06	1.8702311934396631e-06	1.9671288971604203e-06	2.0680634980232105e-06	2.1731568070721464e-06	2.282532497734963e-06	2.3963160735964065e-06	2.5146348339113245e-06	2.637617836838334e-06	2.7653958603764863e-06	2.898101360988079e-06	3.0358684298921973e-06	3.178832747016072e-06	3.3271315325905386e-06	3.4809034963791823e-06	3.640288784531744e-06	3.8054289240530784e-06
KO2(g)	2.5442183323330666e-09	2.8020369995251126e-09	3.0814381471359056e-09	3.383820357258236e-09	3.710642943256264e-09	4.063426907171898e-09	4.4437558451190685e-09	4.8532767997167355e-09	5.293701058775913e-09	5.766804899614927e-09	6.274430278529857e-09	6.818485465089101e-09	7.400945621057757e-09	8.023853323883461e-09	8.68931903479173e-09	9.399521511648031e-09	1.0156708166839142e-08	1.0963195370515714e-08	1.182136869961605e-08	1.273368313315697e-08	1.3702663194336422e-08	1.4730903040041456e-08	1.5821066498390127e-08	1.6975887054967303e-08	1.819816778843601e-08	1.949078125620681e-08	2.0856669330864833e-08	2.2298842988032268e-08	2.3820382046342635e-08	2.542443486017191e-08	2.711421796575184e-08	2.8893015681247054e-08	3.076417966134383e-08	3.2731128406846804e-08	3.479734672973015e-08	3.696638517402881e-08	3.9241859392902426e-08	4.1627449482129665e-08	4.4126899270229576e-08	4.674401556533155e-08	4.948266735883439e-08	5.234678498584713e-08	5.534035924227503e-08	5.846744045839704e-08	6.173213752863809e-08	6.513861689721488e-08	6.869110149921242e-08	7.239386965658376e-08	7.62512539284889e-08	8.026763991528915e-08	8.444746501547605e-08	8.879521713466355e-08	9.331543334579106e-08	9.801269849952205e-08	1.0289164378380466e-07	1.0795694523148443e-07	1.132133221747578e-07	1.1866553564524701e-07	1.2431838671836802e-07	1.3017671480061357e-07	1.3624539585835393e-07	1.4252934058664544e-07	1.4903349251656616e-07	1.5576282605946607e-07	1.6272234448656235e-07	1.6991707784221022e-07	1.773520807892215e-07	1.8503243038444222e-07	1.9296322378300636e-07	2.0114957586936978e-07	2.0959661681351088e-07	2.1830948955045296e-07	2.272933471813758e-07	2.3655335029458076e-07	2.460946642045123e-07	2.559224561071599e-07	2.6604189215005506e-07	2.7645813441526816e-07	2.8717633781361105e-07	2.982016468885777e-07	3.095391925283193e-07	3.211940885841663e-07	3.331714283942553e-07	3.4547628121076176e-07	3.5811368852949814e-07	3.7108866032047664e-07	3.8440617115839e-07	3.980711562517388e-07	4.120885073697879e-07	4.264630686661918e-07	4.411996323987669e-07	4.5630293454449256e-07	4.7177765030928493e-07	4.876283895321034e-07	5.03859691982978e-07	5.204760225550524e-07	5.374817663502527e-07	5.548812236591496e-07	5.726786048349311e-07	5.908780250623135e-07	6.094834990218025e-07
K2(g)	5.531499976351456e-15	6.423918602546814e-15	7.443163866169925e-15	8.604724097697212e-15	9.92564970789554e-15	1.1424673956155964e-14	1.3122339626562736e-14	1.5041131640506196e-14	1.7205615616932193e-14	1.9642582373124176e-14	2.2381198340318306e-14	2.545316184951413e-14	2.889286522368344e-14	3.273756259324321e-14	3.702754333225608e-14	4.1806310993397564e-14	4.712076760039715e-14	5.302140313746967e-14	5.956249005627019e-14	6.680228260221873e-14	7.480322074368443e-14	8.363213846958529e-14	9.336047620344997e-14	1.0406449706503382e-13	1.1582550669409176e-13	1.287300763351225e-13	1.4287026886660372e-13	1.5834386744371323e-13	1.752546064095678e-13	1.9371240411684276e-13	2.138335972890789e-13	2.3574117653925234e-13	2.595650226520325e-13	2.8544214322589684e-13	3.1351690926154887e-13	3.439412912743228e-13	3.7687509449989284e-13	4.124861927552732e-13	4.5095076051017266e-13	4.92453502717646e-13	5.371878819475745e-13	5.85356342361485e-13	6.371705300631392e-13	6.928515093555224e-13	7.526299744317185e-13	8.167464560248687e-13	8.854515225399217e-13	9.590059751887293e-13	1.0376810366485665e-12	1.121758532763915e-12	1.2115310668107116e-12	1.3073021858427123e-12	1.409386538639954e-12	1.5181100247803047e-12	1.6338099343566414e-12	1.756835077862878e-12	1.8875459057750515e-12	2.0263146173549887e-12	2.173525258207212e-12	2.3295738061216183e-12	2.494868244738931e-12	2.66982862457695e-12	2.8548871109621187e-12	3.050488018411934e-12	3.257087831019632e-12	3.4751552083960395e-12	3.705170976729095e-12	3.947628104524569e-12	4.203031662599572e-12	4.471898767902743e-12	4.75475851074396e-12	5.052151865019978e-12	5.3646315810307546e-12	5.692762060487387e-12	6.037119213320036e-12	6.398290295901941e-12	6.776873730313672e-12	7.173478904281362e-12	7.588725951429912e-12	8.023245511504193e-12	8.477678470220437e-12	8.952675678418839e-12	9.448897650205786e-12	9.967014239777506e-12	1.0507704296639095e-11	1.1071655298938533e-11	1.1659562964655196e-11	1.2272130840394175e-11	1.2910069867554568e-11	1.3574097925656957e-11	1.4264939352633367e-11	1.4983324441899234e-11	1.572998891604934e-11	1.650567337703929e-11	1.7311122732732078e-11	1.8147085599719448e-11	1.901431368234217e-11	1.9913561127865323e-11	2.084558385778778e-11	2.1811138875288246e-11	2.2810983548847098e-11
K2O(g)	1.6743903708433078e-14	1.8759668287481825e-14	2.0980222805426215e-14	2.3422258125125166e-14	2.6103449826930204e-14	2.904248860839766e-14	3.2259110032639185e-14	3.577412354616288e-14	3.960944068933791e-14	4.378810242517132e-14	4.833430551483637e-14	5.3273427871380796e-14	5.863205282612562e-14	6.443799224559989e-14	7.072030844018307e-14	7.750933480915746e-14	8.483669517037674e-14	9.273532172637349e-14	1.0123947162229684e-13	1.1038474205472631e-13	1.2020808389388899e-13	1.3074781378544662e-13	1.420436247013909e-13	1.5413659491302244e-13	1.6706919536230129e-13	1.8088529541092617e-13	1.956301669497775e-13	2.113504868540371e-13	2.280943377723443e-13	2.4591120724079223e-13	2.6485198511520186e-13	2.849689593174193e-13	3.063158098935023e-13	3.2894760138378865e-13	3.5292077350659656e-13	3.78293130159091e-13	4.051238267402429e-13	4.334733558024214e-13	4.634035310390508e-13	4.949774696171789e-13	5.28259572864406e-13	5.63315505320671e-13	6.002121721658064e-13	6.390176950344818e-13	6.798013862303642e-13	7.226337213518102e-13	7.675863103413656e-13	8.14731866971598e-13	8.641441767796241e-13	9.158980634627563e-13	9.700693537474692e-13	1.0267348407434164e-12	1.0859722457945091e-12	1.1478601788380759e-12	1.2124780972832618e-12	1.2799062634191485e-12	1.350225700362687e-12	1.423518146556407e-12	1.4998660088248427e-12	1.5793523139987324e-12	1.6620606591155508e-12	1.7480751602039473e-12	1.837480399660272e-12	1.9303613722242156e-12	2.026803429560424e-12	2.1268922234534385e-12	2.230713647621547e-12	2.338353778156902e-12	2.4498988125976077e-12	2.565435007638122e-12	2.685048615484607e-12	2.8088258188614736e-12	2.9368526646754154e-12	3.069214996344957e-12	3.2059983848017107e-12	3.347288058171698e-12	3.49316883014563e-12	3.643725027045919e-12	3.79904041360172e-12	3.959198117441967e-12	4.1242805523181755e-12	4.294369340069408e-12	4.4695452313450595e-12	4.649888025098204e-12	4.835476486868385e-12	5.026388265871252e-12	5.2226998109144125e-12	5.424486285162323e-12	5.631821479772531e-12	5.8447777264293386e-12	6.063425808802268e-12	6.287834872959306e-12	6.51807233676576e-12	6.754203798305517e-12	6.9962929433580555e-12	7.24440145197512e-12	7.498588904194347e-12	7.758912684939918e-12	8.025427888153127e-12	8.29818722020846e-12	8.577240902664437e-12
